"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USW00023062","DENVER STAPLETON, CO US","2019-10-07",,,"0.00","0.0","0.0",,"62","33","34",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-08",,,"0.00","0.0","0.0",,"79","33","46",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-09",,,"0.00","0.0","0.0",,"79","44","49",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-10",,,"0.01","0.0","0.0",,"81","23","23",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-11",,,"0.20","3.2","2.0",,"25","14","15",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-12",,,"0.00","0.0","0.0",,"52","15","27",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-13",,,"0.00","0.0","0.0",,"67","26","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-14",,,"0.00","0.0","0.0",,"72","30","36",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-15",,,"0.00","0.0","0.0",,"74","35","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-16",,,"0.00","0.0","0.0",,"60","34","36",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-17",,,"0.00","0.0","0.0",,"79","35","50",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-18",,,"0.00","0.0","0.0",,"79","41","44",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-19",,,"0.00","0.0","0.0",,"64","33","34",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-20",,,"0.00","0.0","0.0",,"63","34","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-21",,,"0.00","0.0","0.0",,"50","29","29",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-22",,,"0.00","0.0","0.0",,"54","29","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-23",,,"0.00","0.0","0.0",,"64","31","38",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-24",,,"0.25","1.8","1.0",,"53","29","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-25",,,"0.00","0.0","0.0",,"42","30","31",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-26",,,"0.00","0.0","0.0",,"63","31","41",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-27",,,"0.00","0.0","0.0",,"73","25","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-28",,,"0.29","6.4","5.0",,"26","16","16",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-29",,,"0.04","1.7","3.0",,"29","16","18",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-30",,,"0.20","2.6","5.0",,"19","6","7",,
"USW00023062","DENVER STAPLETON, CO US","2019-10-31",,,"0.00","0.0","3.0",,"23","6","10",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-01",,,"0.00","0.0","2.0",,"42","8","20",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-02",,,"0.00","0.0","2.0",,"35","20","21",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-03",,,"0.00","0.0","1.0",,"54","21","27",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-04",,,"0.00","0.0","0.0",,"57","27","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-05",,,"0.00","0.0","0.0",,"49","27","28",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-06",,,"0.00","0.0","0.0",,"60","28","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-07",,,"0.00","0.0","0.0",,"58","28","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-08",,,"0.00","0.0","0.0",,"49","26","29",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-09",,,"0.00","0.0","0.0",,"70","28","43",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-10",,,"0.00","0.0","0.0",,"78","33","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-11",,,"0.05","1.7","1.0",,"67","14","14",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-12",,,"0.00","0.0","0.0",,"27","12","24",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-13",,,"0.00","0.0","0.0",,"64","24","54",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-14",,,"0.00","0.0","0.0",,"57","32","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-15",,,"0.00","0.0","0.0",,"56","31","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-16",,,"0.00","0.0","0.0",,"70","34","42",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-17",,,"0.00","0.0","0.0",,"64","31","33",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-18",,,"0.00","0.0","0.0",,"64","31","51",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-19",,,"0.00","0.0","0.0",,"66","34","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-20",,,"0.00","0.0","0.0",,"65","32","40",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-21",,,"0.11","0.2","0.0",,"52","26","26",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-22",,,"0.16","1.7","1.0",,"29","25","27",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-23",,,"0.01","0.4","1.0",,"37","26","29",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-24",,,"0.00","0.0","0.0",,"58","28","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-25",,,"0.00","0.0","0.0",,"64","30","31",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-26",,,"0.42","7.4","7.0",,"38","22","22",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-27",,,"0.11","2.1","8.0",,"23","4","5",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-28",,,"0.00","0.0","5.0",,"20","2","16",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-29",,,"0.00","0.0","4.0",,"23","11","17",,
"USW00023062","DENVER STAPLETON, CO US","2019-11-30",,,"0.04","0.5","4.0",,"31","17","29",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-01",,,"0.00","0.0","3.0",,"35","10","11",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-02",,,"0.00","0.0","3.0",,"35","11","19",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-03",,,"0.00","0.0","2.0",,"50","18","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-04",,,"0.00","0.0","2.0",,"56","30","34",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-05",,,"0.00","0.0","1.0",,"54","30","35",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-06",,,"0.11","0.0","1.0",,"40","24","24",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-07",,,"0.00","0.0","1.0",,"47","24","28",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-08",,,"0.00","0.0","0.0",,"62","24","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-09",,,"0.00","0.0","0.0",,"56","24","24",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-10",,,"0.00","0.0","0.0",,"36","20","20",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-11",,,"0.00","0.0","0.0",,"39","20","29",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-12",,,"0.00","0.0","0.0",,"53","27","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-13",,,"0.00","0.0","0.0",,"54","31","32",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-14",,,"0.00","0.0","0.0",,"46","29","29",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-15",,,"0.00","0.0","0.0",,"38","19","20",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-16",,,"0.00","0.0","0.0",,"31","20","22",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-17",,,"0.00","0.0","0.0",,"32","16","17",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-18",,,"0.00","0.0","0.0",,"43","17","30",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-19",,,"0.00","0.0","0.0",,"59","26","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-20",,,"0.00","0.0","0.0",,"45","20","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-21",,,"0.00","0.0","0.0",,"56","24","31",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-22",,,"0.00","0.0","0.0",,"67","30","40",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-23",,,"0.00","0.0","0.0",,"68","34","37",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-24",,,"0.00","0.0","0.0",,"62","33","34",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-25",,,"0.00","0.0","0.0",,"53","25","26",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-26",,,"0.00","0.0","0.0",,"54","23","24",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-27",,,"0.00","0.0","0.0",,"37","21","22",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-28",,,"0.03","0.5","1.0",,"35","21","25",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-29",,,"0.05","2.0","3.0",,"26","13","13",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-30",,,"0.00","0.0","3.0",,"31","10","14",,
"USW00023062","DENVER STAPLETON, CO US","2019-12-31",,,"0.00","0.0","2.0",,"36","13","17",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-01",,,"0.00","0.0","2.0",,"50","16","28",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-02",,,"0.00","0.0","1.0",,"52","27","31",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-03",,,"0.00","0.0","0.0",,"47","22","23",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-04",,,"0.00","0.0","0.0",,"48","22","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-05",,,"0.00","0.0","0.0",,"62","30","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-06",,,"0.00","0.0","0.0",,"46","24","31",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-07",,,"0.00","0.0","0.0",,"43","29","34",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-08",,,"0.00","0.0","0.0",,"58","29","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-09",,,"0.00","0.0","0.0",,"62","32","37",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-10",,,"0.00","0.0","0.0",,"44","25","25",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-11",,,"0.00","0.0","0.0",,"31","11","12",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-12",,,"0.00","0.0","0.0",,"41","12","19",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-13",,,"0.00","0.0","0.0",,"44","18","20",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-14",,,"0.00","0.0","0.0",,"45","17","19",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-15",,,"0.00","0.0","0.0",,"58","17","23",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-16",,,"0.00","0.0","0.0",,"50","20","21",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-17",,,"0.00","0.0","0.0",,"34","19","22",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-18",,,"0.00","0.0","0.0",,"53","18","18",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-19",,,"0.00","0.0","0.0",,"45","17","17",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-20",,,"0.00","0.0","0.0",,"47","15","21",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-21",,,"0.00","0.0","0.0",,"53","19","33",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-22",,,"0.00","0.0","0.0",,"49","31","41",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-23",,,"0.00","0.0","0.0",,"54","25","29",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-24",,,"0.00","0.0","0.0",,"41","20","20",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-25",,,"0.00","0.0","0.0",,"57","20","30",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-26",,,"0.00","0.0","0.0",,"56","28","28",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-27",,,"0.00","0.0","0.0",,"54","25","30",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-28",,,"0.00","0.0","0.0",,"39","22","22",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-29",,,"0.00","0.0","0.0",,"46","21","30",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-30",,,"0.00","0.0","0.0",,"44","21","24",,
"USW00023062","DENVER STAPLETON, CO US","2020-01-31",,,"0.01","0.5","0.0",,"39","20","23",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-01",,,"0.00","0.0","0.0",,"54","23","37",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-02",,,"0.00","0.0","0.0",,"68","37","48",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-03",,,"0.00","0.0","0.0",,"73","25","26",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-04",,,"0.11","2.1","1.0",,"26","8","11",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-05",,,"0.03","1.6","2.0",,"16","-1","-1",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-06",,,"0.00","0.0","2.0",,"29","-1","24",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-07",,,"0.28","3.7","4.0",,"40","23","24",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-08",,,"0.14","2.4","6.0",,"29","12","14",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-09",,,"0.02","0.4","5.0",,"47","13","28",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-10",,,"0.07","1.1","5.0",,"28","8","14",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-11",,,"0.19","3.0","7.0",,"30","10","11",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-12",,,"0.00","0.0","5.0",,"38","9","24",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-13",,,"0.20","3.2","8.0",,"33","15","18",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-14",,,"0.00","0.0","6.0",,"28","10","12",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-15",,,"0.00","0.0","5.0",,"56","10","23",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-16",,,"0.00","0.0","4.0",,"43","21","26",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-17",,,"0.00","0.0","3.0",,"50","23","24",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-18",,,"0.00","0.1","3.0",,"38","23","24",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-19",,,"0.00","0.0","2.0",,"35","17","19",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-20",,,"0.04","0.7","3.0",,"23","6","10",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-21",,,"0.00","0.0","3.0",,"39","8","17",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-22",,,"0.00","0.0","3.0",,"54","16","31",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-23",,,"0.00","0.0","2.0",,"59","30","36",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-24",,,"0.02","0.3","1.0",,"59","28","29",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-25",,,"0.00","0.0","0.0",,"40","21","25",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-26",,,"0.00","0.0","0.0",,"26","12","13",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-27",,,"0.00","0.0","0.0",,"44","13","31",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-28",,,"0.00","0.0","0.0",,"50","27","29",,
"USW00023062","DENVER STAPLETON, CO US","2020-02-29",,,"0.00","0.0","0.0",,"59","28","36",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-01",,,"0.00","0.0","0.0",,"57","34","36",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-02",,,"0.10","1.5","2.0",,"41","21","23",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-03",,,"0.00","0.0","0.0",,"51","23","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-04",,,"0.00","0.0","0.0",,"61","29","33",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-05",,,"0.00","0.0","0.0",,"64","27","29",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-06",,,"0.00","0.0","0.0",,"54","28","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-07",,,"0.00","0.0","0.0",,"68","32","40",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-08",,,"0.00","0.0","0.0",,"69","39","50",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-09",,,"0.32","0.0","0.0",,"68","38","38",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-10",,,"0.00","0.0","0.0",,"59","35","35",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-11",,,"0.00","0.0","0.0",,"63","34","37",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-12",,,"0.00","0.0","0.0",,"70","36","52",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-13",,,"0.00","0.0","0.0",,"54","33","33",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-14",,,"0.00","0.0","0.0",,"43","30","31",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-15",,,"0.00","0.0","0.0",,"48","30","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-16",,,"0.00","0.0","0.0",,"57","32","33",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-17",,,"0.00","0.0","0.0",,"63","32","39",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-18",,,"0.00","0.0","0.0",,"57","31","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-19",,,"0.02","0.0","0.0",,"68","30","38",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-20",,,"1.10","9.0","8.0",,"38","21","21",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-21",,,"0.00","0.0","7.0",,"27","15","16",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-22",,,"0.00","0.0","3.0",,"50","16","30",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-23",,,"0.00","0.0","0.0",,"53","30","33",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-24",,,"0.00","0.0","0.0",,"59","33","37",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-25",,,"0.00","0.0","0.0",,"63","36","38",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-26",,,"0.00","0.0","0.0",,"68","34","34",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-27",,,"0.00","0.0","0.0",,"52","31","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-28",,,"0.28","2.5","2.0",,"44","30","31",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-29",,,"0.00","0.0","0.0",,"49","28","28",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-30",,,"0.00","0.0","0.0",,"55","28","38",,
"USW00023062","DENVER STAPLETON, CO US","2020-03-31",,,"0.00","0.0","0.0",,"57","37","39",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-01",,,"0.00","0.0","0.0",,"67","37","39",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-02",,,"0.00","0.0","0.0",,"69","30","30",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-03",,,"0.10","1.2","1.0",,"30","17","20",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-04",,,"0.00","0.0","0.0",,"43","20","27",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-05",,,"0.00","0.0","0.0",,"59","27","37",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-06",,,"0.00","0.0","0.0",,"70","35","42",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-07",,,"0.00","0.0","0.0",,"74","37","42",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-08",,,"0.00","0.0","0.0",,"73","38","38",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-09",,,"0.00","0.0","0.0",,"70","36","36",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-10",,,"0.00","0.0","0.0",,"58","35","41",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-11",,,"0.00","0.0","0.0",,"72","40","43",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-12",,,"0.04","0.8","1.0",,"70","21","21",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-13",,,"0.01","0.4","0.0",,"29","17","17",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-14",,,"0.11","1.5","1.0",,"25","16","16",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-15",,,"0.00","0.0","0.0",,"46","16","33",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-16",,,"0.13","1.5","1.0",,"52","30","30",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-17",,,"0.14","1.7","3.0",,"30","16","17",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-18",,,"0.00","0.0","0.0",,"54","17","32",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-19",,,"0.00","0.0","0.0",,"56","30","36",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-20",,,"0.00","0.0","0.0",,"63","35","38",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-21",,,"0.00","0.0","0.0",,"64","38","39",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-22",,,"0.00","0.0","0.0",,"69","38","40",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-23",,,"0.00","0.0","0.0",,"66","40","53",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-24",,,"0.14","0.0","0.0",,"68","41","41",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-25",,,"0.00","0.0","0.0",,"60","41","42",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-26",,,"0.00","0.0","0.0",,"65","42","47",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-27",,,"0.00","0.0","0.0",,"74","46","46",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-28",,,"0.00","0.0","0.0",,"79","46","55",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-29",,,"0.00","0.0","0.0",,"74","38","39",,
"USW00023062","DENVER STAPLETON, CO US","2020-04-30",,,"0.00","0.0","0.0",,"71","39","48",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-01",,,"0.00","0.0","0.0",,"81","48","56",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-02",,,"0.00","0.0","0.0",,"86","52","53",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-03",,,"0.31","0.0","0.0",,"67","47","47",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-04",,,"0.00","0.0","0.0",,"73","47","48",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-06",,,"0.00","0.0","0.0",,"70","37","41",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-07",,,"0.00","0.0","0.0",,"74","41","44",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-08",,,"0.00","0.0","0.0",,"72","36","36",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-09",,,"0.00","0.0","0.0",,"64","36","45",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-10",,,"0.00","0.0","0.0",,"61","37","38",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-11",,,"0.00","0.0","0.0",,"63","37","37",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-12",,,"0.02","0.0","0.0",,"55","36","40",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-13",,,"0.00","0.0","0.0",,"73","40","46",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-14",,,"0.00","0.0","0.0",,"78","45","52",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-15",,,"0.13","0.0","0.0",,"72","49","49",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-16",,,"0.17","0.0","0.0",,"70","48","49",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-17",,,"0.00","0.0","0.0",,"70","43","45",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-18",,,"0.00","0.0","0.0",,"77","45","53",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-19",,,"0.00","0.0","0.0",,"88","52","54",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-20",,,"0.00","0.0","0.0",,"93","54","61",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-21",,,"0.00","0.0","0.0",,"88","47","48",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-22",,,"0.00","0.0","0.0",,"76","48","50",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-23",,,"0.00","0.0","0.0",,"83","50","52",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-24",,,"0.00","0.0","0.0",,"82","48","49",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-25",,,"0.91","0.0","0.0",,"63","39","42",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-26",,,"0.00","0.0","0.0",,"64","41","42",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-27",,,"0.00","0.0","0.0",,"77","42","52",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-28",,,"0.16","0.0","0.0",,"82","42","55",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-29",,,"0.02","0.0","0.0",,"74","54","55",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-30",,,"0.00","0.0","0.0",,"89","55","58",,
"USW00023062","DENVER STAPLETON, CO US","2020-05-31",,,"0.00","0.0","0.0",,"84","57","58",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-01",,,"0.00","0.0","0.0",,"88","58","62",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-02",,,"0.00","0.0","0.0",,"91","61","65",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-03",,,"0.00","0.0","0.0",,"89","58","59",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-04",,,"0.00","0.0","0.0",,"91","58","61",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-05",,,"0.00","0.0","0.0",,"91","61","63",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-06",,,"0.00","0.0","0.0",,"95","62","73",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-07",,,"0.11","0.0","0.0",,"85","50","51",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-08",,,"0.00","0.0","0.0",,"91","51","53",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-09",,,"0.58","0.0","0.0",,"80","42","43",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-10",,,"0.12","0.0","0.0",,"67","43","47",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-11",,,"0.00","0.0","0.0",,"77","47","52",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-12",,,"0.00","0.0","0.0",,"82","52","61",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-13",,,"0.00","0.0","0.0",,"91","57","59",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-14",,,"0.10","0.0","0.0",,"92","59","67",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-15",,,"0.00","0.0","0.0",,"92","53","55",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-16",,,"0.00","0.0","0.0",,"93","55","69",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-17",,,"0.00","0.0","0.0",,"95","56","57",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-18",,,"0.00","0.0","0.0",,"96","55","55",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-19",,,"0.10","0.0","0.0",,"70","54","55",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-20",,,"0.15","0.0","0.0",,"69","48","48",,
